name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
858-avr-enamine,OC1(CNC(=O)Nc2ccccn2)CCCCC1,249.147726848,3,3,3,1.8983,74.25
859-avr-enamine,COCCNc1ccc(cn1)S(=O)(=O)N1CCCC1,285.11471246800005,1,5,6,0.9243999999999999,71.52999999999999
860-avr-enamine,Cc1ncn(CC(=O)NCC2CCCO2)c1C,237.147726848,1,4,4,0.7951399999999995,56.150000000000006
861-avr-enamine,O=C(NCCn1ccnc1)C1CCC=CC1,219.137162164,1,3,4,1.3555999999999993,46.92
862-avr-enamine,FC(F)(F)C1CCCCC1NC(=O)Cn1cncn1,276.11979576000004,1,4,3,1.5153999999999992,59.81
863-avr-enamine,Cn1c(=O)ccn(CC(=O)NCCN2CCCCCC2=O)c1=O,322.16410518399994,1,6,5,-0.9341999999999981,93.41
864-avr-enamine,CC(CNC(=O)Cc1c(C)nn(C)c1C)N1CCCC1,278.210661452,1,4,5,1.1799399999999995,50.160000000000004
865-avr-enamine,O=C(NCCc1cccnc1)C1CC2CCC1C2,244.15756326,1,2,4,2.1765,41.99
866-avr-enamine,CC1(C)C2CCC1(C)C(C2)NC(=O)Cn1ccc(=O)[nH]c1=O,305.17394159599996,2,4,3,0.8675999999999995,83.96000000000001
867-avr-enamine,O=C(Cn1cnc(C#N)n1)NC1CCCCNC1=O,262.117823688,2,6,3,-1.0653199999999994,112.69999999999999
868-avr-enamine,CC1CCN(CC(O)Cn2c(C)nc3ccccc23)CC1,287.19976242,1,4,4,2.437520000000001,41.29
869-avr-enamine,COC1(C)CC(NC(C)Cc2cc(C)[nH]n2)C1(C)C,265.215412484,2,3,5,2.4423200000000005,49.94
870-avr-enamine,CCOCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CC(C)CC(C)C1,349.211389724,1,7,5,0.9421000000000002,85.14999999999999
871-avr-enamine,CCOCCn1c(CN2CCOCC2)nc2n(C)c(=O)[nH]c(=O)c12,337.175004216,1,8,6,-0.7079999999999977,94.38
872-avr-enamine,OCc1nc2ccccc2n1CC(O)c1ccc(F)cc1,286.11175594,2,4,4,2.4013,58.28
873-avr-enamine,Cn1c(=O)n(CC(O)COc2ccc(F)cc2)c2ccccc12,316.12232062400005,1,5,5,1.9189999999999994,56.39
874-avr-enamine,CC(C)c1nccn1CC(=O)NC(=O)NC1CC1,250.142975816,2,4,4,0.9947,76.02
875-avr-enamine,COC1(CNC(=O)Nc2ncnn2C)CCC1,239.138224784,2,5,4,0.5056999999999994,81.07
876-avr-enamine,COC(C)(C)C(=O)Nc1cnc(N2CCCCC2)c(C)c1,291.19467704,1,4,4,2.7438200000000013,54.46
877-avr-enamine,Cc1ccncc1NC(=O)NC1(CCCC1)C(=O)NCC1CC1,316.189926008,3,3,5,2.3505200000000004,83.12
878-avr-enamine,Cc1ccc(NC(=O)NCC2CCCCC2O)nc1,263.163376912,3,3,3,2.06262,74.25
879-avr-enamine,Cc1cccc(NC(=O)N[C@H]2CC[C@H](O)CC2)n1,249.147726848,3,3,2,1.8150199999999999,74.25
880-avr-enamine,CCSC1CCCC1NC(=O)Nc1ncccc1C,279.140533292,2,3,4,3.1857200000000008,54.02
881-avr-enamine,Clc1cn(CCOc2cccc(C#N)c2)c(=O)[nH]c1=O,291.04106886,1,5,4,1.14068,87.88
882-avr-enamine,Cc1csc(=O)n1CC(=O)NCC(C)(O)C1CCCC1,298.135113564,2,5,5,1.2756199999999995,71.33
883-avr-enamine,CC1(NC(=O)NC1=O)c1ccncc1,191.069476528,2,3,1,0.1361999999999995,71.09
884-avr-enamine,FC(F)(F)CNC(=O)CNCCn1cccn1,250.104145696,2,4,6,0.15119999999999933,58.95
885-avr-enamine,Cn1ccnc1CCNC(=O)NC1CCCCC1,250.17936132399998,2,3,4,1.5944999999999996,58.95
886-avr-enamine,CC(Cn1cccn1)NCC(=O)NC1CCOCC1,266.174275944,2,5,6,0.15640000000000076,68.18
887-avr-enamine,O=C(Cn1cnnn1)NCCC1CC2CCC1C2,249.15896022799998,1,5,5,0.6155999999999993,72.7
888-avr-enamine,CC1CCCN(CCNC(=O)Nc2cc(C)nn2C)C1,279.20591042,2,4,4,1.5819200000000002,62.190000000000005
889-avr-enamine,CCN1CCN(CC1)C(=O)Nc1cnn(CC(=O)N)c1,280.16477388,2,5,4,-0.4621999999999984,96.49
890-avr-enamine,CCc1nc(CCNC(=O)C2(C)CCCC2)sc1C,280.160934388,1,3,5,3.2529200000000023,41.99
891-avr-enamine,CC1CCCC(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)C1C,331.085432208,1,4,3,2.4910000000000005,63.99
892-avr-enamine,CC(C)(CNC(=O)Nc1ccc(nc1)N1CCCC1)N1CCOCC1,347.232125168,2,5,5,1.9141000000000001,69.73
893-avr-enamine,CN(C)C1(CNC(=O)Nc2cc(C)on2)CCCCC1,280.189926008,2,4,4,2.36902,70.4
894-avr-enamine,Nc1noc(CCNC(=O)NC2CCCCC2)n1,253.153874848,3,5,4,0.8261999999999994,106.07000000000001
895-avr-enamine,CN(C)C(=O)c1ccc(nc1)N1CCCC(C1)OCCO,293.173941596,1,5,5,0.7610999999999999,65.9
896-avr-enamine,CNC(=O)C1CCC(CC1)NC(=O)Nc1ccc(OC)nc1,306.169190564,3,4,4,1.5164999999999993,92.35000000000001
897-avr-enamine,NC(=O)Cc1csc(NC(=O)CC2CCC=C2)n1,265.08849772,2,4,5,1.4657,85.08
898-avr-enamine,Cc1cccc(OCCn2c(CO)nc3ccccc23)c1,282.136827816,1,4,5,2.9160200000000014,47.28
899-avr-enamine,COCC(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1,279.158291532,1,5,4,1.2801,63.69
900-avr-enamine,O=C(NCCc1cccnc1)NC1CCCCCCC1,275.19976242,2,2,4,3.036200000000002,54.02
901-avr-enamine,Cc1nc2ccccc2n1CC(O)COCc1ccccc1F,314.143056068,1,4,6,3.0615200000000016,47.28
902-avr-enamine,COCCNc1ccc(cn1)S(=O)(=O)N1CCN(C)CC1,314.141261564,1,6,6,0.07600000000000051,74.76999999999998
903-avr-enamine,OCc1nc2ccccc2n1CC(O)c1ccccc1,268.121177752,2,4,4,2.2622,58.28
904-avr-enamine,CNC(=O)Cc1nc(CSCC2CCCCC2)cs1,298.117355324,1,4,6,3.2451000000000016,41.99
905-avr-enamine,O=C(Cn1ccc(=O)[nH]c1=O)NC(C1CC1)C1CC1,263.126991404,2,4,5,-0.15859999999999985,83.96000000000001
906-avr-enamine,CC(C)NC(=O)c1ccc(nc1)N1CCOCC1,249.147726848,1,4,3,1.0563999999999998,54.46000000000001
907-avr-enamine,CN1N=C(CCC1=O)C(=O)NCCc1csc(C)n1,280.099396752,1,5,4,0.7184199999999998,74.66
908-avr-enamine,COCCOc1ccc(NC(=O)[C@@H]2CCCN2C(=O)C)cn1,307.15320615200005,1,5,6,1.0561999999999998,80.76
909-avr-enamine,COCCNC(=O)c1cccnc1N1CCOCC1,265.142641468,1,5,5,0.2944000000000002,63.69
910-avr-enamine,FC(F)(F)COC1CCCC(C1)NC(=O)Cn1ccccc1=O,332.134777128,1,4,5,1.8545999999999996,60.33
911-avr-enamine,NC(=O)Cc1csc(NC(=O)C2CCCC2)n1,253.08849772,2,4,4,1.2995999999999999,85.08
912-avr-enamine,Cc1nn(CC2(O)CCCCC2)c(=O)c(C#N)c1C,261.147726848,1,5,2,1.42702,78.91
913-avr-enamine,COCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CCC(C)CC1,321.180089596,1,7,4,0.3060000000000005,85.14999999999999
914-avr-enamine,CCC(C)NC(=O)C(C)NC(=O)c1ccc(nc1)N1CCOCC1,334.20049069199996,2,5,6,0.9511999999999998,83.56
915-avr-enamine,OC1(CNC(=O)Nc2nccs2)CCC1,227.072847656,3,4,3,1.1796,74.25
916-avr-enamine,COCCOCC(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1,323.18450628,1,6,7,1.2966999999999995,72.92
917-avr-enamine,O=C(Cn1c(=O)c(C#N)cn(C2CC2)c1=O)NC1CC1,274.10659030799997,1,6,4,-0.5048200000000003,96.88999999999999
918-avr-enamine,CCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O,262.106590308,1,6,4,-0.6473200000000001,96.88999999999999
919-avr-enamine,CC(C)c1nccn1CC(=O)NCC1CCCO1,251.163376912,1,4,5,1.3016999999999999,56.150000000000006
920-avr-enamine,CC(C)c1nccn1CC(=O)NC(C1CC1)C1CC1,261.184112356,1,3,6,2.3113,46.92
921-avr-enamine,Cc1ccc(NC(=O)NC2(CCCC2)C(=O)NCC2CC2)cn1,316.189926008,3,3,5,2.3505200000000004,83.12
922-avr-enamine,Cc1ccc(NC(=O)NCC(=O)NCC2CC2)nc1,262.142975816,3,3,5,1.0377199999999993,83.12
923-avr-enamine,Fc1cnccc1NC(=O)NC1CCCC(C1)C(F)(F)F,305.11512498,2,2,2,3.463300000000002,54.02
924-avr-enamine,Cc1cc(C)nc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)c1,261.147726848,3,3,3,1.7569399999999997,74.25
925-avr-enamine,CC1(CNC(=O)Nc2cccnc2)CCCCC1O,263.163376912,3,3,3,2.1443000000000008,74.25
926-avr-enamine,CCOC1CC1NC(=O)Cc1c(C)noc1C,238.131742436,1,4,5,1.1275399999999995,64.36
927-avr-enamine,Clc1c(cn[nH]c1=O)N1CCOCC1,215.04615424,1,4,1,0.2598999999999996,58.22
928-avr-enamine,Cc1nc(CC(=O)NC2CCCCC2)cs1,238.113984196,1,3,3,2.44292,41.99
929-avr-enamine,COCCn1c(N)c(NCc2ccccc2)c(=O)[nH]c1=O,290.13789043599996,3,6,6,0.3772999999999998,102.13999999999999
930-avr-enamine,CC(Cn1ccnc1)NC(=O)C1(N)CCCC1,236.16371125999999,2,4,4,0.6592999999999993,72.94
931-avr-enamine,CC(Cn1cccn1)NCC(=O)NCCC#N,235.14331016399998,2,5,7,-0.10891999999999946,82.74000000000001
932-avr-enamine,COc1cc(C)nc(NC2CC3CCC2O3)n1,235.132076784,1,5,3,1.5254199999999998,56.269999999999996
933-avr-enamine,CN(CC(O)Cn1cnc2cc(C)c(C)cc12)Cc1cc(C)on1,328.189926008,1,6,6,2.4424599999999996,67.32
934-avr-enamine,Cc1cccnc1NC(=O)NCCN1CCCCCC1=O,290.174275944,2,3,4,1.9141199999999998,74.33000000000001
935-avr-enamine,CCCCCNC(=O)Cc1csc(n1)N1CCNC1=O,296.13069687999996,2,4,7,1.5215999999999998,74.33000000000001
936-avr-enamine,CC1CN(CCO1)c1ccc(CNC(=O)NCCO)cn1,294.169190564,3,5,5,0.0982000000000009,86.72
937-avr-enamine,CCC(CNC(=O)Nc1nnc(C)s1)N1CCCC1,283.14668129200004,2,5,5,1.8424200000000002,70.14999999999999
938-avr-enamine,CC1CCN(CCNC(=O)Nc2cc(C)nn2C)CC1,279.20591042,2,4,4,1.5819199999999998,62.190000000000005
939-avr-enamine,O=C(Cn1cccn1)NCC1CCS(=O)(=O)C1,257.08341234,1,5,4,-0.5659999999999994,81.06
940-avr-enamine,Cn1cc(CCNC(=O)NC2CCS(=O)(=O)C2)cn1,286.109961436,2,5,4,-0.5510999999999984,93.09
941-avr-enamine,CC(NC(=O)Nc1ccc(nc1)N1CCCCC1)C1CCCO1,318.205576072,2,4,4,2.7609000000000012,66.49000000000001
942-avr-enamine,COCC(C)Nc1ccc(cn1)C(=O)NCC#C,247.132076784,2,4,6,0.8914000000000001,63.25
943-avr-enamine,Cc1nc(CCNC(=O)C(F)(F)C2(O)CCC2)cs1,290.090055192,2,4,5,1.6605199999999998,62.22
944-avr-enamine,O=C(NCCN1CCOCC1)Nc1cccnc1,250.142975816,2,4,4,0.5352999999999997,66.49000000000001
945-avr-enamine,Clc1cnn(CC(=O)NCC2CCCCC2)c(=O)c1Cl,317.06978214400004,1,4,4,2.2466,63.99
946-avr-enamine,O=C(NCC1CCCO1)Nc1cccnc1N1CCCC1,290.174275944,2,4,4,1.9822999999999997,66.49
947-avr-enamine,CCC(C)NC(=O)Nc1ccc(nc1)N1CCOCC1,278.174275944,2,4,4,1.8382,66.49000000000001
948-avr-enamine,OC(COc1ccccc1)Cn1nc(ccc1=O)C(F)(F)F,314.08782693600006,1,5,5,1.702,64.35
949-avr-enamine,Cc1cc(C)n(CC(=O)NCC2CCS(=O)(=O)C2)n1,285.11471246800005,1,5,4,0.05084000000000022,81.06
950-avr-enamine,Cn1ncc2cnn(CC(O)COCc3ccccc3F)c2c1=O,332.128468624,1,7,6,0.8467999999999998,82.17000000000002
951-avr-enamine,CC(=O)N1CCCN(CC1)C(=O)NCCn1ccnc1,279.16952491200004,1,4,3,0.14690000000000047,70.47
952-avr-enamine,CC(NCCCNS(=O)(=O)C)C(C)n1cccn1,274.146346944,2,5,8,0.36150000000000126,76.02
953-avr-enamine,O=C(CC1CCCCC1)NCCn1ccnc1,235.168462292,1,3,5,1.9697,46.92
954-avr-enamine,CC(C)(C)NC(=O)c1nc(ncc1Cl)N1CCOCC1,298.119653528,1,5,2,1.4949,67.35000000000001
955-avr-enamine,Cn1cccc(NC(=O)NC2CCCCC2OC2CCCC2)c1=O,333.20524172399996,2,4,4,2.7772000000000006,72.36000000000001
956-avr-enamine,COCCN1CCCC1CNC(=O)Cn1ccc(=O)n(C)c1=O,324.179755248,1,7,7,-1.225999999999997,85.57
957-avr-enamine,CC(CN1CCOCC1)NC(=O)C(C)n1cccn1,266.174275944,1,5,5,0.28100000000000036,59.39
958-avr-enamine,CC(C)C(OCC1CCCO1)C(=O)Nc1ccccn1,278.163042564,1,4,6,2.2402999999999995,60.45
959-avr-enamine,NC(=O)C1CCCC1NC(=O)Nc1ccncc1,248.127325752,3,3,3,0.8570999999999992,97.11
960-avr-enamine,CC1(CCCCCC1)NC(=O)Nc1nncs1,254.120132196,2,4,2,2.7725,66.91
961-avr-enamine,Cc1cccc(OCCn2c(ccc(C(=O)N)c2=O)C(F)(F)F)c1,340.10347700000005,1,4,5,2.35342,74.32
962-avr-enamine,CSC1CCCCC1NS(=O)(=O)Cc1ccon1,290.075884436,1,5,5,1.7682,72.2
963-avr-enamine,CC1(C)CC(NC(=O)Nc2cccnn2)C(C)(C)O1,264.15862588,2,4,2,1.9441999999999997,76.14
964-avr-enamine,CN(C)c1ccnc(NC(=O)NCC(C)(C)N2CCOCC2)n1,322.211724072,2,6,5,0.7749000000000006,82.62
965-avr-enamine,CNC(=O)C1CN(CCO1)c1cc(C)ncn1,236.127325752,1,5,2,-0.2637799999999999,67.35000000000001
966-avr-enamine,Cc1ncn(C[C@@H](O)COCc2ccccc2)c(=O)c1C,288.1473925,1,5,6,1.4378399999999998,64.35
967-avr-enamine,Cc1ncn(CC(O)c2ccc(Cl)cc2)c(=O)c1C,278.0822054,1,4,3,2.24714,55.12
968-avr-enamine,Cc1ncn(CC(O)c2ccc(OC(F)(F)F)cc2)c(=O)c1C,328.103477,1,5,4,2.4923400000000004,64.35
969-avr-enamine,CNc1ncnc2ncn(CC(O)COc3c(C)cccc3C)c12,327.16952491200004,2,7,6,1.92474,85.09
970-avr-enamine,Nc1nc(SCCOC2CCCCCC2)ncc1C#N,292.13578226,1,6,5,2.761980000000001,84.82
971-avr-enamine,Fc1cnccc1NC(=O)NCC1(CCC1)C1CC1,263.143390416,2,2,4,2.922500000000001,54.02
972-avr-enamine,Cn1ccc(NC(=O)NC(C2CCCC2)C(F)(F)F)n1,290.13544582400004,2,3,3,2.662700000000001,58.95
973-avr-enamine,CC(NC(=O)Nc1ncco1)C1CCOCC1,239.126991404,2,4,3,1.6111999999999997,76.39
974-avr-enamine,FC(F)(F)C(=O)N1CCC(CNC(=O)Cn2ccccc2=O)CC1,345.13002609599994,1,4,4,0.7653999999999994,71.41
975-avr-enamine,CC1CN(CC(C)(C)O)CCN1C(=O)NCCc1ccc(C)nc1,334.2368762,2,4,5,1.4191200000000002,68.7
976-avr-enamine,Cc1cnc(CCNC(=O)NCC2(C)CCCS2)s1,299.112604292,2,4,5,2.57892,54.02
977-avr-enamine,NCc1cccnc1N1CCOCC1,193.1215121,1,4,2,0.3768999999999998,51.379999999999995
978-avr-enamine,CC(CC(=O)N)NCCn1cc(C)cn1,210.148061196,2,4,6,0.04502000000000006,72.94
979-avr-enamine,N#Cc1cccnc1NC1CC2CCC1O2,215.105862036,1,4,2,1.68508,57.94
980-avr-enamine,FC(F)(F)c1ccn(CC(=O)NC2CCCC2)n1,261.108896728,1,3,3,1.9606999999999997,46.92
981-avr-enamine,Cc1nn(CCO)c2nc(cc(C(=O)O)c12)c1ccco1,287.090605896,2,6,4,1.6902199999999998,101.38
982-avr-enamine,Cc1noc(C)c1CC(=O)NCCN1CCCCCC1=O,293.173941596,1,4,5,1.3527399999999996,75.44
983-avr-enamine,CCOc1ncccc1NC(=O)NC1CCCN(C1)S(=O)(=O)C,342.1361761839999,2,5,5,1.0257999999999998,100.63
984-avr-enamine,OC1CCC(CC1)NC(=O)Nc1nccs1,241.08849772,3,4,2,1.5680999999999998,74.25
985-avr-enamine,CC1CC1CNC(=O)Nc1nccs1,211.077933036,2,3,3,1.9205999999999999,54.02
986-avr-enamine,Cc1nc(CCNC(=O)C2CCC2)cs1,224.098334132,1,3,4,1.91032,41.99
987-avr-enamine,CC(C)c1nc(CCNC(=O)CC2CCCC2)cs1,280.160934388,1,3,6,3.5055000000000023,41.99
988-avr-enamine,CCn1cc(NC(=O)NC2CCCCC2)ccc1=O,263.163376912,2,3,3,2.3224,63.13
989-avr-enamine,CNC(=O)c1ccc(=O)n(CC(=O)NCC#C)c1,247.095691276,2,4,4,-1.0426999999999997,80.2
990-avr-enamine,CC1CN(CC(O)Cn2cnc3cc(F)c(F)cc23)CC(C)O1,325.160183352,1,5,4,1.7845999999999995,50.519999999999996
991-avr-enamine,CC(C)C(CNC(=O)Nc1cn[nH]c1)N1CCOCC1,281.18517497600004,3,4,5,0.8880000000000001,82.28
992-avr-enamine,Cn1cc(NC(=O)NC(C2CC2)C2CC2)ccc1=O,261.147726848,2,3,4,1.6953999999999998,63.13
993-avr-enamine,CC1CN(CCNC(=O)Nc2cc(C)nn2C)CC(C)O1,295.20082504,2,5,4,0.95922,71.42
994-avr-enamine,CNC(=O)c1cccc(NC(=O)NC2CCCC=C2)n1,274.142975816,3,3,3,1.6714,83.12
995-avr-enamine,NC(=O)Cc1csc(NC(=O)C2CCC=CC2)n1,265.08849772,2,4,4,1.4657,85.08
996-avr-enamine,O=C(COC1CCCC1)NCCc1cscn1,254.108898816,1,4,6,1.7609999999999997,51.22
997-avr-enamine,CCOc1ncccc1NC(=O)NCC1CCCO1,265.142641468,2,4,5,1.7807999999999997,72.48
998-avr-enamine,CC(C(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1)S(=O)(=O)C,341.14092721599997,1,6,4,1.0668000000000002,88.6
999-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC2CCCCNC2=O)c1,331.114376032,2,4,3,0.6519999999999997,80.2
1000-avr-enamine,CCC(=O)N1CCCCC1C(=O)NCCn1cc(C)cn1,292.189926008,1,4,5,1.0988199999999995,67.23
1001-avr-enamine,CC(=O)N1CCC(CC1)NC(=O)Cn1nc(C)cc1C,278.174275944,1,4,3,0.62704,67.23
1002-avr-enamine,Clc1cnn(CC(=O)NC2(CCCCC2)C#N)c(=O)c1Cl,328.049381048,1,5,3,1.8927799999999997,87.78
1003-avr-enamine,CC(C)c1cc(=O)n(CC(O)Cn2cnc3cc(C)c(C)cc23)cn1,340.189926008,1,6,5,2.3943400000000006,72.94
1004-avr-enamine,Cn1ncnc1NC(=O)NC1CCCCC1CO,253.153874848,3,5,3,0.48769999999999986,92.07000000000001
1005-avr-enamine,CN1N=C(CCC1=O)C(=O)NCCc1cccnc1,260.127325752,1,4,4,0.34849999999999937,74.66
1006-avr-enamine,COCC(=O)NCc1cccnc1N1CCOCC1,265.142641468,1,5,5,0.18079999999999963,63.69
1007-avr-enamine,Cc1nc(CCNC(=O)C2CCCO2)cs1,240.093248752,1,4,4,1.2892199999999996,51.22
1008-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC2CCN3CCCCC23)c1,343.15076153999996,1,4,3,1.6100999999999999,54.34
1009-avr-enamine,COCCOc1ncccc1C(=O)N1CCC(CC1)C(=O)N,307.15320615200005,1,5,6,0.4443000000000009,94.75
1010-avr-enamine,COCCn1nc(ccc1=O)C(=O)NC1CCN(CC1)C(=O)C,322.16410518399994,1,6,5,-0.3695999999999984,93.53
1011-avr-enamine,CC(C)(C)SCC(=O)NCc1ccnc(c1)N1CCOCC1,323.16674803999996,1,5,5,2.0660999999999996,54.46000000000001
1012-avr-enamine,CN1CCN(CCCNC(=O)C(C)(C)c2cccnc2)CC1,304.226311516,1,4,6,1.1129000000000007,48.47
1013-avr-enamine,CC(NCCC(=O)N1CCOCC1)C(C)n1cccn1,280.189926008,1,5,6,0.6711000000000009,59.39000000000001
1014-avr-enamine,CC(Cn1cccn1)NCC(=O)NC1(CCCCC1)C#N,289.190260356,2,5,6,1.2038799999999996,82.74000000000001
1015-avr-enamine,CC(C)Nc1ncnc2n(CC3(O)CCC(C)CC3)cnc12,303.20591042,2,6,4,2.5878000000000005,75.86
1016-avr-enamine,Cn1c(=O)n(C)c2ncn(CC(O)COCc3ccco3)c2c1=O,334.1277196759999,1,9,6,-0.3956000000000004,104.42000000000002
1017-avr-enamine,CCOCCn1c(nc2ccccc12)C(C)NC(=O)c1ccco1,327.15829153199996,1,5,7,3.1568000000000014,69.28999999999999
1018-avr-enamine,CC(CNC(=O)NC1CCOC2(CCCC2)C1)c1ccncc1,317.21032710400004,2,3,4,2.9761000000000015,63.25
1019-avr-enamine,NC(=O)c1cn(CC(=O)NCC2CCC2)c(n1)C1CC1,276.15862588,2,4,6,0.7756999999999994,90.01
1020-avr-enamine,Cc1ccc(OCCn2c(CCO)nc3ccccc23)cc1,296.15247788,1,4,6,2.958520000000001,47.28
1021-avr-enamine,CS(=O)c1nncn1CC(=O)NCCC1CCCCC1,298.14634694399996,1,5,6,1.102099999999999,76.88
1022-avr-enamine,CN1CCC2C(CCCN2C(=O)NCCc2ccc(C)nc2)C1,316.226311516,1,3,3,2.0582199999999995,48.47
1023-avr-enamine,CCC(C)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O,290.13789043599996,1,6,5,0.1312799999999994,96.88999999999999
1024-avr-enamine,Cc1ncn(CC(O)COc2cc(Cl)ccc2Cl)c(=O)c1C,342.05379773199996,1,5,5,2.606840000000001,64.35
1025-avr-enamine,CCc1cnc(CCNC(=O)N2CCC[C@@H]2CO)s1,283.135447912,2,4,5,1.4143,65.46000000000001
1026-avr-enamine,CCc1cnc(CCNC(=O)N2CCNC(=O)CC2)s1,296.13069687999996,2,4,4,0.7794999999999997,74.33000000000001
1027-avr-enamine,Cc1cccc(NCCOCC2CCCO2)n1,236.15247788,1,4,6,1.99752,43.379999999999995
1028-avr-enamine,O=C(NCCc1ccccn1)N1CCCN(CC1)C(=O)C1CC1,316.189926008,1,3,4,1.2779999999999998,65.54
1029-avr-enamine,CC1CC1NC(=O)Nc1cccc(n1)C(F)(F)F,259.093246664,2,2,2,2.6303,54.02
1030-avr-enamine,O=C(NCCc1cccnc1)N1CCSC2(CCCCC2)C1,319.17183342,1,3,3,3.0854000000000017,45.230000000000004
1031-avr-enamine,Cc1cnccc1CCNC(=O)N1CCCN(CC1)C(=O)C1CC1,330.205576072,1,3,4,1.5864199999999997,65.54
1032-avr-enamine,Cl.NCCc1nc(N)no1,164.046488588,2,5,2,-0.4252000000000002,90.96
1033-avr-enamine,Nc1cnn(CC(=O)NC2CCCC2)c1,208.132411132,2,4,3,0.5240999999999993,72.94
1034-avr-enamine,Cc1noc(CCNC2CCCC2(C)C)n1,223.168462292,1,4,4,2.08882,50.95
1035-avr-enamine,OC(COCc1ccccc1)Cn1cnc2ccccc12,282.136827816,1,4,6,2.6140000000000008,47.28
1036-avr-enamine,Cl.CC1CN(CC(C)O1)c1ccnc(c1)C(=O)O,272.092770084,1,4,2,1.8152000000000001,62.66
1037-avr-enamine,Cc1c(C)c2c(N)ncnc2n1CC1CCCO1,246.148061196,1,5,2,1.80934,65.96
1038-avr-enamine,Cc1nc(CCNC(=O)C2CCC(=O)NC2)cs1,267.104147784,2,4,4,0.63642,71.09
1039-avr-enamine,Cc1cc2ncn(CC(O)CN3CCCC(O)C3)c2cc1C,303.19467704,2,5,4,1.4707399999999997,61.519999999999996
1040-avr-enamine,CC(C)C(=O)Nc1nc(CC(=O)N)cs1,227.072847656,2,4,4,0.7653999999999999,85.08
1041-avr-enamine,CC1CCCN(CCNC(=O)Nc2cc(C)on2)C1,266.174275944,2,4,4,1.8364200000000002,70.4
1042-avr-enamine,CNC(=O)CN1CCC(CC1)NC(=O)Nc1ccc(OC)nc1,321.180089596,3,5,5,0.4221000000000002,95.59
1043-avr-enamine,CS(=O)(=O)N1CCC(CC1)NC(=O)Nc1cn[nH]c1,287.10521040400005,3,4,3,-0.04480000000000012,107.19
1044-avr-enamine,O=C(NC1CCN2CCCCC12)Nc1nncs1,267.115381164,2,5,2,1.2863999999999993,70.15
1045-avr-enamine,COc1ccc(OC)c(c1)C(O)Cn1c(=O)n(C)c2ccccc12,328.14230712,1,6,5,2.0907999999999998,65.62
1046-avr-enamine,CCc1nc(CCNC(=O)N2CCSCC2)sc1C,299.112604292,1,4,4,2.31482,45.230000000000004
1047-avr-enamine,CCCCNC(=O)Nc1ccc(nc1)N1CCOCC1,278.174275944,2,4,5,1.8397999999999999,66.49000000000001
1048-avr-enamine,CC(C)c1nnc(NC(=O)NC2CCC(O)CC2)s1,284.13069687999996,3,5,3,2.0865,87.14
1049-avr-enamine,FC(F)(F)CC(=O)NCc1ccnc(c1)N1CCOCC1,303.11946141199996,1,4,4,1.4867999999999997,54.46000000000001
1050-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC2(CCCC2)C#N)c1,313.103811348,1,4,3,1.81968,74.89
1051-avr-enamine,O=C(CC1CCC=C1)NCCn1ccnc1,219.137162164,1,3,5,1.3556,46.92
1052-avr-enamine,O=C(Cn1cnc(cc1=O)C1CCC1)NC1CCCC1,275.163376912,1,4,4,1.5695999999999994,63.99
1053-avr-enamine,O=C(NCCc1ccccn1)C12CC3CC(CC(C3)C1)C2,284.18886338799996,1,2,4,2.9567000000000014,41.99
1054-avr-enamine,O=C(CC1CCC=C1)NCCc1ccccn1,230.141913196,1,2,5,2.0966,41.99
1055-avr-enamine,O=C(NCCc1ccccn1)C1CCCN1C(=O)C1CCCCC1,329.210327104,1,3,5,2.3115999999999994,62.300000000000004
1056-avr-enamine,O=C(Cn1[nH]c(=O)ccc1=O)NCC1CCCC1,251.126991404,2,4,4,-0.15700000000000025,83.96000000000001
1057-avr-enamine,Cc1nn(CC(=O)NC(=O)NC2CCCC2)c(=O)c(C#N)c1C,317.148789468,2,6,3,0.5002199999999999,116.88
1058-avr-enamine,Cc1nn(C)c(C)c1CC(=O)NC(C1CC1)C1CC1,261.184112356,1,3,5,1.8842399999999992,46.92
1059-avr-enamine,CC1CCN(CC(O)CNC(=O)Nc2ccncc2)CC1,292.189926008,3,4,5,1.2958999999999996,77.49
1060-avr-enamine,OCCCc1nc2ccccc2n1CC(O)c1ccc(F)cc1,314.143056068,2,4,6,2.8339000000000008,58.28
1061-avr-enamine,NC(=O)c1cnn(CCOc2ccc(F)cc2Cl)c1,283.05238249200005,1,4,5,1.8534999999999997,70.14
1062-avr-enamine,CC(Cn1cccn1)NCC(=O)NC(C)(C#N)C1CC1,275.174610292,2,5,7,0.6696799999999998,82.74000000000001
