name,smiles
993-avr-enamine,CC1CN(CCNC(=O)Nc2cc(C)nn2C)CC(C)O1
994-avr-enamine,CNC(=O)c1cccc(NC(=O)NC2CCCC=C2)n1
995-avr-enamine,NC(=O)Cc1csc(NC(=O)C2CCC=CC2)n1
996-avr-enamine,O=C(COC1CCCC1)NCCc1cscn1
997-avr-enamine,CCOc1ncccc1NC(=O)NCC1CCCO1
998-avr-enamine,CC(C(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1)S(=O)(=O)C
999-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC2CCCCNC2=O)c1
1000-avr-enamine,CCC(=O)N1CCCCC1C(=O)NCCn1cc(C)cn1
1001-avr-enamine,CC(=O)N1CCC(CC1)NC(=O)Cn1nc(C)cc1C
1002-avr-enamine,Clc1cnn(CC(=O)NC2(CCCCC2)C#N)c(=O)c1Cl
1003-avr-enamine,CC(C)c1cc(=O)n(CC(O)Cn2cnc3cc(C)c(C)cc23)cn1
1004-avr-enamine,Cn1ncnc1NC(=O)NC1CCCCC1CO
1005-avr-enamine,CN1N=C(CCC1=O)C(=O)NCCc1cccnc1
1006-avr-enamine,COCC(=O)NCc1cccnc1N1CCOCC1
1007-avr-enamine,Cc1nc(CCNC(=O)C2CCCO2)cs1
1008-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC2CCN3CCCCC23)c1
1009-avr-enamine,COCCOc1ncccc1C(=O)N1CCC(CC1)C(=O)N
1010-avr-enamine,COCCn1nc(ccc1=O)C(=O)NC1CCN(CC1)C(=O)C
1011-avr-enamine,CC(C)(C)SCC(=O)NCc1ccnc(c1)N1CCOCC1
1012-avr-enamine,CN1CCN(CCCNC(=O)C(C)(C)c2cccnc2)CC1
1013-avr-enamine,CC(NCCC(=O)N1CCOCC1)C(C)n1cccn1
1014-avr-enamine,CC(Cn1cccn1)NCC(=O)NC1(CCCCC1)C#N
1015-avr-enamine,CC(C)Nc1ncnc2n(CC3(O)CCC(C)CC3)cnc12
1016-avr-enamine,Cn1c(=O)n(C)c2ncn(CC(O)COCc3ccco3)c2c1=O
1017-avr-enamine,CCOCCn1c(nc2ccccc12)C(C)NC(=O)c1ccco1
1018-avr-enamine,CC(CNC(=O)NC1CCOC2(CCCC2)C1)c1ccncc1
1019-avr-enamine,NC(=O)c1cn(CC(=O)NCC2CCC2)c(n1)C1CC1
1020-avr-enamine,Cc1ccc(OCCn2c(CCO)nc3ccccc23)cc1
1021-avr-enamine,CS(=O)c1nncn1CC(=O)NCCC1CCCCC1
1022-avr-enamine,CN1CCC2C(CCCN2C(=O)NCCc2ccc(C)nc2)C1
1023-avr-enamine,CCC(C)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O
1024-avr-enamine,Cc1ncn(CC(O)COc2cc(Cl)ccc2Cl)c(=O)c1C
1025-avr-enamine,CCc1cnc(CCNC(=O)N2CCC[C@@H]2CO)s1
1026-avr-enamine,CCc1cnc(CCNC(=O)N2CCNC(=O)CC2)s1
1027-avr-enamine,Cc1cccc(NCCOCC2CCCO2)n1
1028-avr-enamine,O=C(NCCc1ccccn1)N1CCCN(CC1)C(=O)C1CC1
1029-avr-enamine,CC1CC1NC(=O)Nc1cccc(n1)C(F)(F)F
1030-avr-enamine,O=C(NCCc1cccnc1)N1CCSC2(CCCCC2)C1
1031-avr-enamine,Cc1cnccc1CCNC(=O)N1CCCN(CC1)C(=O)C1CC1
1032-avr-enamine,Cl.NCCc1nc(N)no1
1033-avr-enamine,Nc1cnn(CC(=O)NC2CCCC2)c1
1034-avr-enamine,Cc1noc(CCNC2CCCC2(C)C)n1
1035-avr-enamine,OC(COCc1ccccc1)Cn1cnc2ccccc12
1036-avr-enamine,Cl.CC1CN(CC(C)O1)c1ccnc(c1)C(=O)O
1037-avr-enamine,Cc1c(C)c2c(N)ncnc2n1CC1CCCO1
1038-avr-enamine,Cc1nc(CCNC(=O)C2CCC(=O)NC2)cs1
1039-avr-enamine,Cc1cc2ncn(CC(O)CN3CCCC(O)C3)c2cc1C
1040-avr-enamine,CC(C)C(=O)Nc1nc(CC(=O)N)cs1
1041-avr-enamine,CC1CCCN(CCNC(=O)Nc2cc(C)on2)C1
1042-avr-enamine,CNC(=O)CN1CCC(CC1)NC(=O)Nc1ccc(OC)nc1
1043-avr-enamine,CS(=O)(=O)N1CCC(CC1)NC(=O)Nc1cn[nH]c1
1044-avr-enamine,O=C(NC1CCN2CCCCC12)Nc1nncs1
1045-avr-enamine,COc1ccc(OC)c(c1)C(O)Cn1c(=O)n(C)c2ccccc12
1046-avr-enamine,CCc1nc(CCNC(=O)N2CCSCC2)sc1C
1047-avr-enamine,CCCCNC(=O)Nc1ccc(nc1)N1CCOCC1
1048-avr-enamine,CC(C)c1nnc(NC(=O)NC2CCC(O)CC2)s1
1049-avr-enamine,FC(F)(F)CC(=O)NCc1ccnc(c1)N1CCOCC1
1050-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC2(CCCC2)C#N)c1
1051-avr-enamine,O=C(CC1CCC=C1)NCCn1ccnc1
1052-avr-enamine,O=C(Cn1cnc(cc1=O)C1CCC1)NC1CCCC1
1053-avr-enamine,O=C(NCCc1ccccn1)C12CC3CC(CC(C3)C1)C2
1054-avr-enamine,O=C(CC1CCC=C1)NCCc1ccccn1
1055-avr-enamine,O=C(NCCc1ccccn1)C1CCCN1C(=O)C1CCCCC1
1056-avr-enamine,O=C(Cn1[nH]c(=O)ccc1=O)NCC1CCCC1
1057-avr-enamine,Cc1nn(CC(=O)NC(=O)NC2CCCC2)c(=O)c(C#N)c1C
1058-avr-enamine,Cc1nn(C)c(C)c1CC(=O)NC(C1CC1)C1CC1
1059-avr-enamine,CC1CCN(CC(O)CNC(=O)Nc2ccncc2)CC1
1060-avr-enamine,OCCCc1nc2ccccc2n1CC(O)c1ccc(F)cc1
1061-avr-enamine,NC(=O)c1cnn(CCOc2ccc(F)cc2Cl)c1
1062-avr-enamine,CC(Cn1cccn1)NCC(=O)NC(C)(C#N)C1CC1
1063-avr-enamine,CC(NCCN1C(=O)CNC1=O)C(C)n1cc(C)cn1
1064-avr-enamine,CC(NCC(=O)N1CC(C)OC(C)C1)C(C)n1cccn1
1065-avr-enamine,[O-][N+](=O)c1ccc(=O)n(CC(=O)NCC2CCC2)c1
1066-avr-enamine,CC(OCC1CCCCO1)C(=O)Nc1cc(c[nH]c1=O)C(F)(F)F
1067-avr-enamine,O=C(Cn1cnc(C#N)n1)NCCC1=CCCCC1
1068-avr-enamine,CC(C)C(O)C1(CNC(C)Cc2ccncc2)CC1
1069-avr-enamine,CC(NC(=O)NCC1CCCC1)C(C)n1cncn1
1070-avr-enamine,COCCn1c(N/N=C/c2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
1071-avr-enamine,CC1(C)CC(NC(=O)Nc2cnc(nc2)C2CC2)C(C)(C)O1
1072-avr-enamine,CC(CCNC(=O)Nc1ncnn1C)N1CCCCC1
1073-avr-enamine,Cn1ccnc(NC(=O)NCC2(CCC2)C2CC2)c1=O
1074-avr-enamine,CCn1cnnc1CCNC(=O)C(C)N1CCCCCC1
1075-avr-enamine,Oc1ccc(NC(=O)C2COCCO2)nn1
1076-avr-enamine,COC1CCCCC1Nc1ccc(C#N)nc1
1077-avr-enamine,O=C(NCCC1CCCCO1)Nc1ncco1
1078-avr-enamine,COCCn1c(N)nc2ccccc12
1079-avr-enamine,NC(=O)c1cc(n[nH]1)C1CCCNC1
1080-avr-enamine,COCCn1c(CO)nc2ccccc12
1081-avr-enamine,OC(=O)c1nc(OCC2CCCO2)ccc1Cl
1082-avr-enamine,CCC(CC)(CNC(=O)Cc1csc(C)n1)C(=O)O
1083-avr-enamine,COCCn1c(SC(C)C(=O)N)nc2ccccc12
1084-avr-enamine,FC(F)(F)CNC(=O)NCc1cccnc1N1CCOCC1
1085-avr-enamine,CC(CNC(=O)Nc1ccc(nc1)N1CCOCC1)N1CCOCC1
1086-avr-enamine,CC(Cn1cccn1)NC(=O)N1CCCN(CC1)C(=O)C
1087-avr-enamine,CC(NC(=O)NCCc1nc(C)cs1)C1CCCO1
1088-avr-enamine,Cc1nnc(NC(=O)NCC2CCOC2)s1
1089-avr-enamine,O=C(NCC1CCOC1)Nc1nccs1
1090-avr-enamine,O=C(NC1CCN2CCCCC12)Nc1ccc(nc1)N1CCCC1
1091-avr-enamine,CC(C)(C)C(=O)NCC(=O)NCc1ccc(nc1)N1CCOCC1
1092-avr-enamine,CC(C)NC(=O)c1nc(ncc1Cl)N1CCOCC1
1093-avr-enamine,CC(C(=O)NCC1CCN(C1)C1CC1)n1cncn1
1094-avr-enamine,CCN(C1CC1)C(=O)CNC(C)C(C)n1cccn1
1095-avr-enamine,OC1CCCCC1NC(=O)Nc1ccccn1
1096-avr-enamine,O=C(CNC(=O)Nc1cccnc1N1CCCC1)NCC#C
1097-avr-enamine,CC(NC(=O)Nc1nccs1)C(=O)N1CCCC1
1098-avr-enamine,CC(=O)c1ccc(OCC(O)Cn2cnc3ccccc23)cc1
1099-avr-enamine,CC(C(=O)NC1(CCCC(C)C1)C#N)n1cccn1
1100-avr-enamine,OCC1CCCCCC1NC(=O)Cc1cccnc1
1101-avr-enamine,CCN1CCCC(C1)NC(=O)Nc1cc(c[nH]c1=O)C(F)(F)F
1102-avr-enamine,Cc1noc(C)c1CC(=O)NCC1CCOC1
1103-avr-enamine,C[C@H](NC(=O)C)c1nc2ccccc2n1CC(O)c1cccc(F)c1
1104-avr-enamine,CCCC(=O)N1CCCCC1C(=O)NCCc1cccnc1
1105-avr-enamine,COCCOc1ccc(NC(=O)C2=NN(C)C(=O)CC2)cn1
1106-avr-enamine,FC(F)(F)c1ccn(CC(=O)NCC2CCOC2)n1
1107-avr-enamine,Cc1cc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)ccn1
1108-avr-enamine,O=S(=O)(NCCc1ccccn1)N1CCOCC1
1109-avr-enamine,Cc1nn(CC(O)COCc2ccccc2Cl)c(=O)c(C#N)c1C
1110-avr-enamine,CCCCNC(=O)CNC(=O)Cn1cncn1
1111-avr-enamine,CC(C)(C)c1csc(CCNC(=O)C2CC2)n1
1112-avr-enamine,CC(Cn1cc(C)cn1)NCC(O)Cn1cnc2cc(C)c(C)cc12
1113-avr-enamine,Cc1cnn(CCNCCC(=O)NC2CCCC2)c1
1114-avr-enamine,O=C(CCNCCn1cccn1)NC1CCCC1
1115-avr-enamine,CC(NCCn1cccn1)C(=O)NCC1CCCO1
1116-avr-enamine,CC(NC(=O)C)c1nc2ccccc2n1CC(O)c1ccccc1
1117-avr-enamine,CCc1cc(CC)n(n1)c1nc2n(C)c(=O)[nH]c(=O)c2n1CCOC
1118-avr-enamine,CC1=NNC(=O)C1CCNC(=O)Nc1cc(C)on1
1119-avr-enamine,Cc1ncn(CC(O)COCc2ccccc2F)c(=O)c1C
1120-avr-enamine,CC(C)NC(=O)c1ccc(nn1)N1CCOC(C)(C)C1
1121-avr-enamine,OCC1C(NC(=O)Nc2nncs2)C2CCC1C2
1122-avr-enamine,COC(C)(C)c1nc(CC(=O)NC2CCCCC2)no1
1123-avr-enamine,Nc1nc(SCCOC2CCCCCC2)c(C#N)cc1C#N
1124-avr-enamine,CCSC1CCCC1NC(=O)Nc1ccncc1F
1125-avr-enamine,CC(C)C(CNC(=O)CCC1CCCC1)c1cccnc1
1126-avr-enamine,CCCn1c(=O)n(CC(O)C(F)(F)F)c2ccccc12
1127-avr-enamine,Cc1cccc(NC(=O)NCCC(=O)N2CCCCC2)n1
1128-avr-enamine,Cc1ccc(CC(=O)NCC2(CN3CCOCC3)CCCCC2)cn1
1129-avr-enamine,Cc1cc2ncn(CC(O)Cn3cnc(C#N)n3)c2cc1C
1130-avr-enamine,CC(CNC(=O)Nc1nncs1)CN1CCCC1
1131-avr-enamine,COCCn1c(SCC(=O)c2ccc[nH]2)nc2ccccc12
1132-avr-enamine,COc1ncccc1NC(=O)C1CCCO1
1133-avr-enamine,CC(CNC(=O)Nc1cc(C)nn1C)N1CCCC(C)C1
1134-avr-enamine,CC(CN1CCOCC1)NC(=O)Nc1nnc(C)s1
1135-avr-enamine,O=S(=O)(NCCc1ccccn1)N1CCCCCC1
1136-avr-enamine,O=C(NC1CCN2CCCCC12)Nc1nccs1
1137-avr-enamine,CC(C)c1nc(CC(=O)NCC(=O)N2CCCC2)cs1
1138-avr-enamine,CC1COCCN1C(=O)NCCc1csc(C)n1
1139-avr-enamine,NC(=O)Cn1cc(NC(=O)N2CCCCCC2)cn1
1140-avr-enamine,NC(=O)Cn1cc(NC(=O)N2CCSCC2)cn1
1141-avr-enamine,COc1ccc(NC(=O)C(C)OCC2CCCCO2)cn1
1142-avr-enamine,CC(=O)N1CCCN(CC(O)Cn2cnc3cc(C)c(C)cc23)CC1
1143-avr-enamine,CC1CN(CCNC(=O)Cn2cccn2)CC(C)O1
1144-avr-enamine,CN(C)C1(CNC(=O)Nc2cc(C)nn2C)CCCC1
1145-avr-enamine,CN(C)C1(CNC(=O)Nc2cc(C)nn2C)CCCCC1
1146-avr-enamine,CC(C)CN1CCOC(CNC(=O)Nc2cc(C)on2)C1
1147-avr-enamine,COc1ccc(NC(=O)NCCC(=O)N2CCOCC2)cn1
1148-avr-enamine,CS(=O)(=O)c1ccc(NC(=O)NC(C2CC2)C2CC2)cn1
1149-avr-enamine,Fc1cnccc1NC(=O)COC1CCCCC1
1150-avr-enamine,CC(C(=O)NCCCN1CCOCC1)n1cccn1
1151-avr-enamine,O=C(CCC1CCCO1)NCCc1ccccn1
1152-avr-enamine,CC(C)CN1CCC(CC1)NC(=O)Cn1ccc(=O)n(C)c1=O
1153-avr-enamine,CC(C)CC1COCCN1C(=O)NC(C)Cn1ccnc1
1154-avr-enamine,CCOC1CC(NC(=O)C(C)n2cncn2)C21CCCC2
1155-avr-enamine,CSc1cc(NC(=O)NC2CCN(C)CC2)ccn1
1156-avr-enamine,CC(C)c1cc(=O)n(CC(C)(O)c2cccc(c2)C(F)(F)F)cn1
1157-avr-enamine,CC(C)[C@@H](CO)NS(=O)(=O)Cc1ccon1
1158-avr-enamine,CC(NC=O)c1nc2ccccc2n1CCOc1cccc(C)c1
1159-avr-enamine,CC(C)(C)c1csc(CCNC(=O)N2CCCC2)n1
1160-avr-enamine,CCNc1cnn(CCOc2ccc(Cl)cc2)c(=O)c1Cl
1161-avr-enamine,Cc1cnn(CCNCC(O)Cn2cnc3cc(C)c(C)cc23)c1
1162-avr-enamine,CC(Cn1cc(C)cn1)NCC1CCN(CC1)C(=O)C
1163-avr-enamine,CC(NCC1(O)CCCCC1)C(C)n1cccn1
1164-avr-enamine,CC1CC(C)(C)CC(CO)(C1)NCCn1cncn1
1165-avr-enamine,CC(C)CCn1ccc(NC(=O)NC2(C)CCOCC2)n1
1166-avr-enamine,CCc1nnc(NC(=O)NC2CC(C)(C)OC2(C)C)s1
1167-avr-enamine,COCCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O
1168-avr-enamine,CN(C)C(=O)CC1CCN(CC1)C(=O)NCCc1ccc(C)nc1
1169-avr-enamine,CC(C)N1CCCCC1C(=O)NCCc1cnn(C)c1
1170-avr-enamine,OCCc1cnn(CC(=O)NC2CCCC2)c1
1171-avr-enamine,CC(CO)(NC(=O)Nc1cccnc1)C1CCCCC1
1172-avr-enamine,Cc1cc(C)nc(NC(=O)NCCN2CCOCC2)c1
1173-avr-enamine,COc1ccc(NC(=O)NC2CCCC2C(=O)N)cn1
1174-avr-enamine,CC(C)c1nnc(o1)C1CNCCO1
1175-avr-enamine,NCc1cnc(N2CCOCC2)c(F)c1
1176-avr-enamine,Cc1cc(C)n(CC(=O)NC2(CCCCC2)C(=O)O)n1
1177-avr-enamine,Cc1cc2ncn(CC(O)CN3CCCC3)c2cc1C
1178-avr-enamine,COCCn1c(CNC(=O)c2ccco2)nc2ccccc12
1179-avr-enamine,FC(F)(F)c1c[nH]c(=O)c(NC(=O)COCC2CC2)c1
1180-avr-enamine,FC(F)(F)CNC(=O)NCc1ccnc(c1)N1CCOCC1
1181-avr-enamine,CC(CO)NC(=O)NCc1ccc(nc1)N1CC(C)OC(C)C1
1182-avr-enamine,COCCn1c(SCC(=O)NC2CC2)nc2ccccc12
1183-avr-enamine,CC(C)c1nnc(NC(=O)NCC2CCC2)s1
1184-avr-enamine,CC1CCCCN1CCNC(=O)Nc1nccs1
1185-avr-enamine,COc1ccc(NC(=O)NCCN2CCCC(C)C2)cn1
1186-avr-enamine,CC1CN(CC(C)O1)S(=O)(=O)CCNC(=O)Nc1cccnc1
1187-avr-enamine,CC1CN(CC(O)Cn2nc(C)c(C)c(C#N)c2=O)CC(C)O1
1188-avr-enamine,COc1ncccc1NC(=O)NC1CCCCC1
1189-avr-enamine,COc1ncccc1NC(=O)NC1CCC(O)CC1
1190-avr-enamine,FC(F)(F)CNC(=O)NCc1ccc(nc1)N1CCOCC1
1191-avr-enamine,O=C(NCC1CCC1)Nc1cccnc1
1192-avr-enamine,CN(C)c1ccc(NC(=O)NCCN2CCCCCC2=O)cn1
1193-avr-enamine,CCC1(C)CN(CCO1)C(=O)NCC(C)(C)c1ccncc1
1194-avr-enamine,O=C(Cn1ccc(=O)[nH]c1=O)NCCN1C(=O)CSC1=O
1195-avr-enamine,OCc1nc2ccccc2n1CC(O)c1cccc(F)c1
1196-avr-enamine,O=C(NCC1CCCO1)Nc1nccs1
1197-avr-enamine,CNC(=O)C1CCC(CC1)NC(=O)Nc1cnc(nc1)C(C)(C)C
1198-avr-enamine,O=C(NCCN1CCCCC1)Nc1nccs1
1199-avr-enamine,NC(=O)CN1CCC(CC1)NC(=O)Nc1cn[nH]c1
1200-avr-enamine,Cc1cc(NC(=O)NCCN2CCCC2)no1
1201-avr-enamine,CC(C)CNC(=O)Nc1cccnc1N1CCCC1
1202-avr-enamine,CCC(C)(CNC(=O)Cn1cccn1)N1CCOCC1
1203-avr-enamine,FC(F)(F)C1CCCN(C1)C(=O)NCCn1ccnc1
1204-avr-enamine,Cc1noc(C)c1CC(=O)NC1CCS(=O)(=O)C1
1205-avr-enamine,CC(C)CCC(C)(O)CNC(=O)C(C)n1cccn1
1206-avr-enamine,CC(Cn1cccn1)NC(=O)C1CCS(=O)(=O)C1
1207-avr-enamine,CC(Cn1cccn1)NC(=O)C1CN(C2CC2)C(=O)C1
1208-avr-enamine,FC(F)(F)c1c[nH]c(=O)c(NC(=O)NCCC2=CCCCC2)c1
1209-avr-enamine,CC(CN1CCOCC1)NC(=O)Cc1c(C)noc1C
1210-avr-enamine,CC(OCC(F)(F)F)C(=O)NCc1ccnc(c1)N1CCOCC1
1211-avr-enamine,CC(Cn1ccnc1)NC(=O)C1CCC=CC1
1212-avr-enamine,CC(Cn1ccnc1)NC(=O)C1CCCO1
1213-avr-enamine,O=C(Cn1cc(ccc1=O)C(=O)NCC#C)NCCC1=CCCCC1
1214-avr-enamine,Cc1nc(CCNC(=O)NCC2CCCO2)c(C)o1
1215-avr-enamine,OCCn1c(Cn2ccccc2=O)nc2cc(Cl)ccc12
1216-avr-enamine,CNc1ncnc2ncn(CC(O)COCc3ccccc3)c12
1217-avr-enamine,COCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CCOCC1
1218-avr-enamine,COCCn1c(CN2CCOCC2)nc2n(C)c(=O)[nH]c(=O)c12
1219-avr-enamine,CCCc1csc(NC(=O)NCC2CCCC(O)C2)n1
1220-avr-enamine,CC1(CNC(=O)Cc2ccn[nH]2)CCCCCC1
1221-avr-enamine,CC(C)(C)c1ncc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)cn1
1222-avr-enamine,OC1CCCCC1CNC(=O)Nc1ccncc1F
1223-avr-enamine,CCn1ccc(=O)c(NC(=O)NC2CC(C)CCC2C(C)C)c1
1224-avr-enamine,Cc1ccc(CC(=O)NCC2CCN(CC#N)CC2)cn1
1225-avr-enamine,Cc1cc(CC(=O)NCCCCC2CCCC2)no1
1226-avr-enamine,CC(CNC(=O)Nc1cc(C#N)ccn1)CN1CCN(C)CC1
1227-avr-enamine,CC(C)CCC1CCCC1NC(=O)Cn1cn[nH]c1=O
1228-avr-enamine,CC1CCC=C(C)C1CNCC(O)c1ccncc1
1229-avr-enamine,Cc1ccc(CCNC(=O)N2CCCN(CC2)C(=O)C2CC2)cn1
1230-avr-enamine,CC(NC(=O)c1cc(ccn1)N1CCOCC1)C=C
1231-avr-enamine,Cl.Cl.OC1(Cc2ccncc2)CCNCC1
1232-avr-enamine,COc1ccnc(NCCOCCO)n1
1233-avr-enamine,CN1CCOC(CNc2nccc(n2)C(F)(F)F)C1
1234-avr-enamine,Cc1cccnc1NC(=O)NC1CCCCNC1=O
1235-avr-enamine,OC(CNC(=O)Nc1ccccn1)CN1CCCCC1
1236-avr-enamine,CCC1(C)CN(CCO1)C(=O)NCCc1ncc(C)s1
1237-avr-enamine,CC1CCCCC1OCCNC(=O)Nc1cccnc1
1238-avr-enamine,CCn1cc(NC(=O)NC2CCS(=O)(=O)C2)cn1
1239-avr-enamine,CCn1cc(NC(=O)NC(C)C2CCCO2)cn1
1240-avr-enamine,O=C(NCC1(CCSC1)N1CCOCC1)Nc1cccnc1
1241-avr-enamine,O=C(NC1CCN2CCCCC12)Nc1ccc(nc1)N1CCCCC1
1242-avr-enamine,CC(Cn1cccn1)NC(=O)C1CCC1
1243-avr-enamine,COCCCNC(=O)c1nc(ncc1Cl)N1CCOCC1
1244-avr-enamine,COCCOc1ncccc1C(=O)NCC1CN(C)CCO1
1245-avr-enamine,OCCNc1nc2ccccc2n1CC(O)c1cccc(F)c1
1246-avr-enamine,O=C(NCCN1CCCCC1)Nc1ccc(nc1)N1CCOCC1
1247-avr-enamine,CC(CNC(=O)Cn1cccn1)N1CCOCC1
1248-avr-enamine,CC(CNC(=O)Cn1nc(C)cc1C)N1CCOCC1
1249-avr-enamine,CC1CN(CCNC(=O)Nc2nnc(C)s2)CC(C)O1
1250-avr-enamine,CC(OCC(F)(F)F)C(=O)Nc1cccnc1N1CCOCC1
1251-avr-enamine,CCCS(=O)(=O)N(C)CC(O)Cn1cnc2cc(C)c(C)cc12
1252-avr-enamine,COCCn1c(nc2ccccc12)c1ccc(=O)[nH]c1
1253-avr-enamine,OC(COc1ccc(F)cc1)Cn1cnc2ccccc12
1254-avr-enamine,CSC(C)C(=O)NCc1ccc(nc1)N1CC(C)OC(C)C1
1255-avr-enamine,CC(C)CCN1CCOC(CNc2cccnn2)C1
1256-avr-enamine,CCCNC(=O)Cc1csc(NC(=O)C2CC2)n1
1257-avr-enamine,O=C(Nc1ccccn1)C1COCCO1
1258-avr-enamine,CC(NCCCS(=O)(=O)N)C(C)n1cc(C)cn1
1259-avr-enamine,CCn1cc(C#N)c(=O)n(CC(=O)NC2CC2)c1=O
1260-avr-enamine,CCc1nncn1CCNCC1CC2CC1C=C2
1261-avr-enamine,CCC1(CC)C(NC(=O)Cc2cc(C)[nH]n2)C(C)C1OC
1262-avr-enamine,CCc1ncnc(N2CCOCC2CCO)c1F
1263-avr-enamine,CCn1cc(C#N)c(=O)n(CC(=O)NC2CCCCC2)c1=O
1264-avr-enamine,NC(=O)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O
1265-avr-enamine,COCCOc1ncccc1NC1CCSCC1
1266-avr-enamine,CCC(O)(CC)Cn1cnc2c(NC(C)C)ncnc12
1267-avr-enamine,Cc1ccc(CCNC(=O)C2CCCO2)cn1
1268-avr-enamine,Cn1nc(cc1NC(=O)NC1(C)CCOCC1)C1CCC1
1269-avr-enamine,CCc1noc(C)c1NC(=O)NC1CC(C)(C)OC1(C)C
1270-avr-enamine,Cn1c(=O)n(CC(O)COc2ccccc2F)c2ccccc12
1271-avr-enamine,[O-][N+](=O)c1cnccc1NC(=O)NC1CCCC=C1
1272-avr-enamine,CNC(=O)C1CN(CCO1)c1nccc(C)n1
1273-avr-enamine,CC(C)(C)c1ncc(NC(=O)NC(C)(CO)C2CC2)cn1
1274-avr-enamine,CCc1nc(CC(=O)NC(C)(CC)CC(=O)O)cs1
1275-avr-enamine,Cc1noc(C2CC2)c1NC(=O)NC(C)(CO)C1CC1
1276-avr-enamine,Cc1ccn(CC(=O)NCCCOC2CCCCC2)c(=O)c1
1277-avr-enamine,CN1CCC(CC1)NC(=O)Nc1cc(C)cc(C)n1
1278-avr-enamine,CC(Cc1c(C)nn(C)c1C)NC(=O)N1CCC[C@@H]1CO
1279-avr-enamine,COC1CCCC1NC(=O)Nc1cnc(nc1)C1CC1
1280-avr-enamine,CCn1nc(NC(=O)NCC(C)C)cc1C1CC1
1281-avr-enamine,Cc1cc(O)cc(=O)n1CC(=O)NC(C1CCCC1)C(F)(F)F
1282-avr-enamine,Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1
1283-avr-enamine,Clc1cnc(NC(=O)C2COCCO2)cc1Cl
1284-avr-enamine,O=C(NCCc1ccccn1)NC1CC1
1285-avr-enamine,Cc1cnc(NCCOCCO)nc1C
1286-avr-enamine,Cc1cnn(CCNCC2(O)CCCCC2)c1
1287-avr-enamine,CS(=O)(=O)N1CCC(CC1)NC(=O)Nc1ccccn1
1288-avr-enamine,COc1ncccc1NC(=O)NC1CCCCNC1=O
1289-avr-enamine,Cc1cc(NC(=O)NC2CCCCNC2=O)n(C)n1
1290-avr-enamine,CC(CNC(=O)Nc1cn[nH]c1)N1CCOCC1
1291-avr-enamine,CC1CCN(CCNC(=O)Nc2nccs2)CC1
1292-avr-enamine,CC(NC(=O)NCCc1csc(C)n1)C1CCCO1
1293-avr-enamine,O=C(NC1CCN2CCCCC12)Nc1ccc(nc1)N1CCOCC1
1294-avr-enamine,[O-][N+](=O)c1cn(CC(=O)NCCC2=CCCC2)ccc1=O
1295-avr-enamine,CC(C)c1nc(CCNC(=O)C2CCC2)cs1
1296-avr-enamine,CCc1nc(CCNC(=O)NC2CCC(O)CC2)cs1
1297-avr-enamine,CCc1nc(CCNC(=O)NC2CCSCC2)cs1
1298-avr-enamine,FC(F)n1ccnc1CCNC(=O)N1CCSCC1
1299-avr-enamine,Cc1cc(NC(=O)NCC2CCCO2)n(C)n1
1300-avr-enamine,Cc1ccccc1OCCn1c(CO)nc2ccccc12
1301-avr-enamine,O=C(NCCn1ccnc1)NCC1CCCO1
1302-avr-enamine,CN1CCC(CC1=O)C(=O)NCCc1cccnc1
1303-avr-enamine,NC(=O)C1CCN(CC1)C(=O)NCCc1ccccn1
1304-avr-enamine,COCc1noc(CC(C)NC(=O)C2CCCC2)n1
1305-avr-enamine,CSC(C)C(=O)NCc1ccc(nc1)N1CCOCC1
1306-avr-enamine,COc1ccnc(NC(=O)COC2CCCCC2)c1
1307-avr-enamine,CC(NC(=O)N)C(=O)Nc1ccc(nc1)N1CCOCC1
1308-avr-enamine,CC(Cn1ccnc1)NC(=O)[C@@H]1CCCN1C(=O)C
1309-avr-enamine,FC(F)(F)c1cccn(CC(=O)NC2CCS(=O)(=O)C2)c1=O
1310-avr-enamine,COCCOc1ccc(NC(=O)C2CCCO2)cn1
1311-avr-enamine,CCC(CNC(=O)Cn1ccccc1=O)N1CCCC1
1312-avr-enamine,CC1CC(C)CN(CCNC(=O)Cn2nc(C)cc2C)C1
1313-avr-enamine,CN(CC(=O)NCc1ccc(nc1)N1CCOCC1)S(=O)(=O)C
1314-avr-enamine,CC(=O)NCCc1nc2ccccc2n1CCOc1cccc(C)c1
1315-avr-enamine,CC(NC(=O)Cn1cccc(C(=O)N(C)C(C)C2CC2)c1=O)C1CC1
1316-avr-enamine,CC(NC(=O)Nc1cn(C)c(=O)cc1C)C1CCCO1
